customer_id,age,gender,marital_status,annual_income,policy_type,policy_tenure,premium_amount,vehicle_age,vehicle_type,vehicle_price,num_claims,last_claim_amount,claim_frequency,fraud_reported,filed_claim
C0281,26,Male,Single,47433,Liability,11,1384,12,SUV,14917,2,10354,0.18,No,Yes
C0282,23,Male,Married,55995,Liability,8,1965,7,Sedan,30893,0,0,0.0,No,No
C0283,33,Male,Married,93937,Comprehensive,12,603,8,Sedan,34456,3,5941,0.25,No,Yes
C0284,46,Male,Married,99800,Collision,10,1935,19,SUV,36561,2,11336,0.2,No,Yes
C0285,20,Female,Widowed,16772,Comprehensive,11,1073,1,Sedan,8968,2,7844,0.18,No,Yes
C0286,37,Female,Single,62277,Comprehensive,8,2188,16,SUV,16281,2,11049,0.25,No,Yes
C0287,53,Male,Single,118340,Comprehensive,7,1274,5,Motorcycle,42822,0,0,0.0,No,No
C0288,36,Male,Married,69576,Comprehensive,8,1817,2,Sedan,51253,0,0,0.0,No,No
C0289,43,Male,Married,60369,Comprehensive,11,2490,19,Sedan,55578,0,0,0.0,No,Yes
C0290,20,Female,Single,86253,Comprehensive,9,1386,16,Sedan,32004,1,9699,0.11,No,Yes
C0291,36,Male,Married,64361,Liability,10,742,5,Sedan,55993,0,0,0.0,No,Yes
C0292,37,Female,Married,74182,Collision,7,841,7,SUV,28671,0,0,0.0,No,No
C0293,49,Female,Married,55793,Comprehensive,3,2377,13,Sedan,42631,1,1535,0.33,No,Yes
C0294,24,Female,Married,64070,Comprehensive,9,2382,9,SUV,19431,3,15552,0.33,Yes,Yes
C0295,69,Male,Single,68532,Liability,1,1132,19,SUV,49853,1,18033,1.0,No,Yes
C0296,58,Female,Widowed,77311,Comprehensive,14,1364,9,Motorcycle,11174,1,15183,0.07,No,Yes
C0297,50,Male,Married,51365,Collision,8,672,14,SUV,23528,1,7739,0.12,No,Yes
C0298,57,Male,Married,50822,Liability,6,1939,7,Sedan,31069,1,9131,0.17,No,Yes
C0299,56,Female,Single,21450,Comprehensive,11,602,10,Sedan,38472,0,0,0.0,No,No
C0300,35,Female,Married,52256,Comprehensive,3,659,15,SUV,14960,1,14823,0.33,No,Yes
C0301,57,Male,Single,79060,Comprehensive,9,1780,2,Sedan,38837,0,0,0.0,No,No
C0302,18,Male,Single,69264,Liability,6,1213,14,Sedan,49834,0,0,0.0,No,No
C0303,28,Male,Married,40064,Liability,7,1056,12,Motorcycle,31859,1,7117,0.14,No,Yes
C0304,45,Male,Single,21922,Collision,11,1075,10,Sedan,45496,4,1858,0.36,No,Yes
C0305,74,Male,Married,57151,Comprehensive,2,695,13,Sedan,27864,1,10816,0.5,No,Yes
C0306,42,Male,Single,78475,Liability,1,1488,6,Truck,11428,1,9865,1.0,No,Yes
C0307,67,Male,Married,50422,Liability,1,1914,18,Sedan,13960,2,11311,2.0,No,Yes
C0308,40,Female,Single,31101,Collision,3,1433,14,Sedan,52798,1,712,0.33,No,Yes
C0309,48,Female,Single,48209,Liability,11,569,5,Sedan,52642,1,8242,0.09,No,Yes
C0310,47,Female,Single,66523,Comprehensive,3,2216,19,SUV,49683,2,8720,0.67,No,Yes
C0311,59,Male,Divorced,84848,Comprehensive,8,1342,6,Motorcycle,13451,0,0,0.0,No,No
C0312,52,Female,Divorced,54866,Collision,7,746,13,SUV,28030,1,8180,0.14,No,Yes
C0313,24,Female,Single,81097,Comprehensive,10,828,3,Sedan,44503,0,0,0.0,No,Yes
C0314,33,Female,Married,78880,Comprehensive,8,657,8,Sedan,57095,0,0,0.0,No,No
C0315,43,Female,Married,36466,Liability,1,1417,6,SUV,53394,0,0,0.0,No,No
C0316,65,Female,Widowed,85014,Collision,4,1197,14,SUV,31163,1,14830,0.25,No,Yes
C0317,74,Female,Single,65902,Comprehensive,8,1242,2,SUV,36741,4,9941,0.5,No,Yes
C0318,69,Male,Married,35866,Collision,10,1084,4,SUV,29659,0,0,0.0,No,No
C0319,66,Female,Single,95216,Comprehensive,2,554,16,Motorcycle,25889,1,15921,0.5,No,Yes
C0320,19,Female,Single,57488,Comprehensive,7,985,0,Sedan,10275,0,0,0.0,No,Yes
C0321,18,Female,Widowed,21131,Liability,8,1766,0,Sedan,57713,2,8377,0.25,No,Yes
C0322,65,Female,Married,45874,Comprehensive,14,2337,15,Truck,27855,1,19587,0.07,No,Yes
C0323,29,Male,Single,40950,Comprehensive,9,1876,13,Sedan,52041,2,8423,0.22,No,Yes
C0324,22,Male,Single,46365,Comprehensive,7,909,10,Sedan,47599,0,0,0.0,No,No
C0325,54,Female,Married,51096,Liability,12,1459,13,SUV,23777,1,5366,0.08,No,Yes
C0326,49,Female,Married,54852,Liability,9,2499,7,Sedan,27624,1,14054,0.11,No,Yes
C0327,72,Female,Single,54099,Liability,2,1404,18,Sedan,56836,1,13192,0.5,No,Yes
C0328,26,Male,Widowed,58050,Comprehensive,11,1226,1,Motorcycle,23614,0,0,0.0,No,No
C0329,58,Male,Single,71747,Collision,1,1538,9,Sedan,49358,1,4172,1.0,No,Yes
C0330,52,Female,Single,45071,Comprehensive,1,646,4,SUV,25131,1,6424,1.0,No,Yes
C0331,36,Female,Divorced,83620,Comprehensive,11,2013,14,Sedan,5895,1,1873,0.09,No,Yes
C0332,65,Female,Single,35496,Liability,12,2179,0,Truck,46620,1,10155,0.08,No,Yes
C0333,33,Male,Single,72302,Comprehensive,4,1548,1,Sedan,59192,0,0,0.0,No,No
C0334,20,Female,Married,92865,Comprehensive,1,2134,18,Truck,16041,1,6452,1.0,No,Yes
C0335,37,Male,Married,56452,Collision,7,2214,16,Sedan,15617,2,12808,0.29,No,Yes
C0336,41,Female,Single,63869,Collision,8,832,14,SUV,6110,1,19536,0.12,No,Yes
C0337,71,Male,Divorced,40640,Comprehensive,3,1697,17,SUV,57897,1,18974,0.33,No,Yes
C0338,73,Male,Married,49764,Comprehensive,14,2298,7,Sedan,44591,1,796,0.07,No,Yes
C0339,50,Female,Single,91353,Liability,1,789,13,Sedan,14350,0,0,0.0,No,No
C0340,41,Female,Married,74969,Comprehensive,3,1069,7,SUV,7137,1,19868,0.33,No,Yes
C0341,69,Male,Single,68370,Liability,2,2369,7,Sedan,36207,2,9408,1.0,No,Yes
C0342,28,Female,Married,21240,Comprehensive,6,1290,18,Motorcycle,18107,1,13423,0.17,No,Yes
C0343,66,Male,Married,45670,Liability,11,2442,12,Sedan,6840,1,11876,0.09,No,Yes
C0344,25,Male,Widowed,94779,Comprehensive,7,1668,4,SUV,56062,1,16527,0.14,No,Yes
C0345,53,Male,Single,68216,Comprehensive,9,1408,9,Truck,33240,0,0,0.0,No,No
C0346,55,Male,Married,70711,Comprehensive,5,1645,6,Sedan,48870,1,4926,0.2,No,Yes
C0347,57,Female,Married,63411,Comprehensive,4,526,8,Sedan,38510,0,0,0.0,No,No
C0348,37,Male,Single,47740,Liability,1,1589,13,Sedan,8160,0,0,0.0,No,No
C0349,52,Female,Single,66650,Comprehensive,11,1624,5,Motorcycle,55468,1,15589,0.09,No,Yes
C0350,65,Female,Single,29395,Collision,14,1425,9,SUV,42309,0,0,0.0,No,No
C0351,42,Male,Married,27890,Collision,6,887,0,SUV,45449,5,16108,0.83,Yes,Yes
C0352,52,Female,Married,45294,Comprehensive,11,1617,10,Sedan,28391,0,0,0.0,No,No
C0353,42,Male,Single,63843,Comprehensive,8,1590,7,Sedan,25189,1,9789,0.12,No,Yes
C0354,46,Female,Married,28606,Comprehensive,4,749,5,SUV,30616,0,0,0.0,No,No
C0355,35,Male,Married,62540,Liability,1,641,16,Motorcycle,19295,3,18198,3.0,Yes,Yes
C0356,63,Male,Married,40108,Liability,14,766,3,Sedan,45876,0,0,0.0,No,No
C0357,35,Male,Single,42803,Liability,14,2075,5,Truck,55883,2,8471,0.14,No,Yes
C0358,19,Male,Married,85991,Comprehensive,5,714,14,Sedan,47615,1,12845,0.2,No,Yes
C0359,71,Male,Single,60745,Comprehensive,10,988,9,Truck,52036,1,5095,0.1,No,Yes
C0360,52,Female,Single,41923,Collision,5,995,16,Sedan,52789,2,9422,0.4,No,Yes
C0361,33,Female,Married,63736,Comprehensive,2,979,9,SUV,22951,0,0,0.0,No,No
C0362,58,Female,Single,30607,Comprehensive,6,1142,4,Motorcycle,23194,1,6088,0.17,No,Yes
C0363,53,Female,Single,67646,Comprehensive,10,2013,18,SUV,45642,0,0,0.0,No,No
C0364,50,Male,Single,82146,Liability,9,500,6,Motorcycle,42891,3,12621,0.33,Yes,Yes
C0365,21,Male,Single,73234,Liability,14,1532,18,Sedan,48976,2,10075,0.14,No,Yes
C0366,50,Male,Single,103154,Comprehensive,6,2403,9,Motorcycle,19868,2,11973,0.33,No,Yes
C0367,31,Male,Widowed,21232,Comprehensive,8,1340,18,Truck,31070,2,16743,0.25,No,Yes
C0368,38,Female,Single,62539,Collision,10,879,10,Sedan,20597,1,9246,0.1,No,Yes
C0369,65,Female,Single,33129,Comprehensive,3,1343,2,SUV,30180,0,0,0.0,No,No
C0370,37,Male,Single,56535,Collision,10,2420,10,Motorcycle,46437,0,0,0.0,No,No
C0371,73,Male,Divorced,60030,Comprehensive,2,1667,5,Sedan,28664,1,2087,0.5,No,Yes
C0372,25,Female,Married,105596,Comprehensive,4,2385,5,SUV,43620,0,0,0.0,No,No
C0373,24,Female,Single,58804,Comprehensive,12,2363,14,SUV,42473,0,0,0.0,No,Yes
C0374,20,Male,Divorced,58431,Liability,9,801,2,Sedan,5141,1,3574,0.11,No,Yes
C0375,34,Female,Single,80103,Liability,9,1149,10,Truck,52765,2,1612,0.22,No,Yes
C0376,50,Female,Single,58943,Liability,3,1940,7,Sedan,9655,1,16765,0.33,No,Yes
C0377,65,Male,Single,96622,Comprehensive,12,2393,7,Sedan,56250,1,1574,0.08,No,Yes
C0378,29,Male,Single,73393,Comprehensive,13,1308,15,SUV,35927,1,4024,0.08,No,Yes
C0379,68,Female,Single,76570,Liability,1,1702,2,SUV,48530,0,0,0.0,No,No
C0380,39,Female,Married,22648,Comprehensive,1,1801,7,Truck,33602,0,0,0.0,No,No
C0381,72,Female,Single,99704,Liability,4,1667,7,SUV,43157,1,3433,0.25,No,Yes
C0382,39,Male,Married,46870,Comprehensive,4,838,12,SUV,55438,1,4294,0.25,No,Yes
C0383,63,Male,Single,59805,Comprehensive,11,1982,0,SUV,30785,2,19327,0.18,No,Yes
C0384,47,Female,Single,46945,Comprehensive,12,2225,9,Truck,38575,1,19396,0.08,No,Yes
C0385,55,Female,Married,39514,Comprehensive,10,2472,4,Motorcycle,12388,3,9865,0.3,No,Yes
C0386,55,Male,Divorced,35956,Liability,6,1854,4,SUV,31704,1,11753,0.17,No,Yes
C0387,62,Female,Single,62064,Collision,5,1793,16,SUV,57957,0,0,0.0,No,No
C0388,68,Female,Married,20602,Liability,6,1498,13,Sedan,42272,2,14309,0.33,No,Yes
C0389,71,Female,Single,55143,Liability,10,1710,5,Truck,38741,0,0,0.0,No,No
C0390,25,Female,Single,81155,Liability,7,1165,13,Truck,40706,0,0,0.0,No,No
C0391,44,Female,Single,72638,Comprehensive,7,1695,11,Sedan,36401,1,14797,0.14,No,Yes
C0392,44,Male,Single,68648,Comprehensive,10,903,19,SUV,5085,0,0,0.0,No,No
C0393,51,Female,Single,42092,Comprehensive,14,1991,0,SUV,29107,0,0,0.0,No,No
C0394,38,Male,Single,28278,Comprehensive,10,746,4,Sedan,47756,1,7902,0.1,No,Yes
C0395,47,Female,Married,80835,Liability,9,2424,17,SUV,19439,1,1855,0.11,No,Yes
C0396,50,Male,Single,51020,Collision,6,2484,13,Sedan,30035,0,0,0.0,No,No
C0397,45,Female,Married,58338,Comprehensive,8,2046,6,SUV,20075,0,0,0.0,No,Yes
C0398,64,Male,Single,56048,Comprehensive,2,1058,14,Sedan,35395,0,0,0.0,No,No
C0399,50,Male,Married,73447,Comprehensive,8,1277,8,Sedan,23892,1,1015,0.12,No,Yes
C0400,22,Male,Married,96866,Liability,9,2352,14,Sedan,55296,0,0,0.0,No,No
C0401,65,Male,Single,89247,Liability,4,610,15,SUV,20711,1,2171,0.25,No,Yes
C0402,36,Female,Single,13355,Comprehensive,5,1487,8,Sedan,33464,0,0,0.0,No,Yes
C0403,21,Female,Married,53829,Liability,5,1312,6,Truck,58816,0,0,0.0,No,Yes
C0404,52,Female,Divorced,33065,Liability,2,1826,6,Sedan,49220,1,5899,0.5,No,Yes
C0405,66,Male,Single,78768,Collision,5,1429,16,Truck,52972,5,3542,1.0,No,Yes
C0406,34,Male,Single,60079,Comprehensive,9,1385,10,SUV,58797,1,16170,0.11,No,Yes
C0407,61,Male,Divorced,72123,Comprehensive,4,1408,5,Motorcycle,27216,0,0,0.0,No,No
C0408,45,Male,Single,52117,Comprehensive,10,1996,13,Sedan,18442,0,0,0.0,No,No
C0409,47,Female,Married,39212,Collision,3,1290,14,Sedan,42034,1,14136,0.33,No,Yes
C0410,46,Male,Single,42634,Liability,14,791,7,SUV,47313,1,14785,0.07,No,Yes
C0411,63,Male,Single,29339,Collision,7,2482,3,SUV,58282,1,7361,0.14,No,Yes
C0412,70,Male,Married,34727,Comprehensive,8,1775,0,Sedan,38959,1,13537,0.12,No,Yes
C0413,23,Male,Married,30514,Liability,13,2111,5,Sedan,54135,2,8158,0.15,No,Yes
C0414,52,Female,Single,39285,Liability,13,674,0,SUV,31108,1,12295,0.08,No,Yes
C0415,58,Female,Married,38154,Comprehensive,10,608,4,Sedan,31492,0,0,0.0,No,No
C0416,54,Male,Married,67881,Comprehensive,6,1461,18,Sedan,20870,0,0,0.0,No,No
C0417,41,Male,Married,67097,Liability,6,1863,4,SUV,14439,0,0,0.0,No,No
C0418,46,Male,Single,67860,Comprehensive,13,1347,4,SUV,10921,2,8935,0.15,No,Yes
C0419,66,Male,Married,83499,Comprehensive,5,1537,16,Motorcycle,34208,2,4245,0.4,No,Yes
C0420,63,Male,Married,58433,Comprehensive,11,1192,11,Sedan,56177,1,6335,0.09,No,Yes
C0421,70,Female,Married,44383,Collision,6,1845,6,SUV,24895,3,7811,0.5,No,Yes
C0422,48,Female,Married,104228,Collision,9,2468,14,Sedan,34215,0,0,0.0,No,Yes
C0423,52,Female,Single,78112,Comprehensive,2,2307,18,Sedan,43509,2,8982,1.0,No,Yes
C0424,50,Male,Married,63046,Collision,10,1463,12,SUV,37356,0,0,0.0,No,No
C0425,69,Male,Married,61657,Liability,11,542,11,Truck,18461,0,0,0.0,No,No
C0426,38,Female,Single,65793,Liability,3,960,18,Motorcycle,45792,2,18298,0.67,No,Yes
C0427,49,Female,Married,55957,Comprehensive,1,1625,12,Truck,29256,1,13065,1.0,No,Yes
C0428,40,Female,Single,62564,Comprehensive,4,2148,5,Sedan,57844,0,0,0.0,No,No
C0429,50,Male,Married,69987,Comprehensive,2,1204,0,Sedan,27883,0,0,0.0,No,Yes
C0430,20,Female,Single,45469,Comprehensive,6,1532,5,Truck,53916,2,14200,0.33,No,Yes
C0431,35,Male,Married,27317,Liability,13,648,12,SUV,50800,1,15718,0.08,No,Yes
C0432,42,Female,Divorced,18487,Liability,1,837,12,Sedan,35671,0,0,0.0,No,Yes
C0433,59,Female,Married,77757,Collision,8,1502,12,SUV,45927,0,0,0.0,No,No
C0434,48,Female,Divorced,28341,Collision,10,723,19,Motorcycle,51075,0,0,0.0,No,No
C0435,71,Male,Widowed,69306,Comprehensive,6,1633,3,Truck,42396,1,11865,0.17,No,Yes
C0436,20,Female,Single,36912,Comprehensive,9,853,4,SUV,44284,0,0,0.0,No,Yes
C0437,57,Male,Married,37235,Comprehensive,12,1607,12,Motorcycle,8483,0,0,0.0,No,No
C0438,63,Male,Married,45636,Liability,6,1054,8,Truck,15130,0,0,0.0,No,Yes
C0439,41,Male,Divorced,63882,Comprehensive,10,565,16,Sedan,55167,2,11173,0.2,No,Yes
C0440,67,Female,Single,34228,Comprehensive,7,1911,2,Sedan,11157,1,11235,0.14,No,Yes
C0441,49,Male,Widowed,47661,Comprehensive,5,2414,19,SUV,44126,2,10251,0.4,No,Yes
C0442,64,Male,Married,59485,Liability,14,1120,17,Sedan,56735,1,11745,0.07,No,Yes
C0443,39,Female,Married,35794,Collision,8,2137,14,Truck,10139,2,3697,0.25,No,Yes
C0444,40,Male,Single,88564,Collision,8,1658,0,Truck,22311,0,0,0.0,No,No
C0445,19,Female,Single,25549,Liability,10,1609,8,Sedan,47471,4,10107,0.4,Yes,Yes
C0446,44,Male,Married,55636,Comprehensive,9,583,5,Truck,55889,1,11361,0.11,No,Yes
C0447,59,Male,Single,85450,Collision,12,2477,17,SUV,44347,1,17913,0.08,No,Yes
C0448,19,Female,Married,33510,Liability,6,726,0,Sedan,18632,1,14363,0.17,No,Yes
C0449,43,Male,Single,57807,Comprehensive,1,1783,6,Truck,8038,1,1348,1.0,No,Yes
C0450,34,Male,Married,62657,Comprehensive,9,1391,9,SUV,12219,1,19881,0.11,No,Yes
C0451,57,Female,Single,43864,Comprehensive,3,1512,5,SUV,11500,2,5984,0.67,No,Yes
C0452,50,Female,Married,58450,Collision,9,519,6,Sedan,23105,0,0,0.0,No,No
C0453,26,Female,Married,71228,Comprehensive,7,1558,5,SUV,56918,1,17909,0.14,No,Yes
C0454,60,Male,Single,50657,Liability,14,2388,7,Sedan,34278,0,0,0.0,No,No
C0455,71,Male,Single,75286,Liability,12,1254,1,SUV,32995,2,15763,0.17,No,Yes
C0456,65,Female,Single,67854,Liability,13,1966,8,Sedan,7825,1,1722,0.08,No,Yes
C0457,56,Female,Married,48341,Comprehensive,3,1440,8,SUV,28054,2,8431,0.67,No,Yes
C0458,46,Female,Married,82549,Comprehensive,9,769,6,Sedan,48694,2,11714,0.22,No,Yes
C0459,59,Female,Married,45181,Liability,14,2258,8,Sedan,46178,0,0,0.0,No,Yes
C0460,72,Female,Married,77117,Comprehensive,7,905,16,Sedan,46481,4,18452,0.57,Yes,Yes
C0461,43,Female,Married,45539,Comprehensive,7,2031,2,Truck,21788,0,0,0.0,No,No
C0462,52,Male,Single,53678,Liability,7,803,15,Sedan,59290,0,0,0.0,No,No
C0463,67,Female,Single,56747,Comprehensive,2,2193,15,SUV,18077,2,1608,1.0,No,Yes
C0464,42,Male,Single,66771,Comprehensive,11,1808,1,Sedan,36013,2,3403,0.18,No,Yes
C0465,41,Male,Widowed,11731,Comprehensive,4,2071,10,SUV,11158,0,0,0.0,No,No
C0466,30,Female,Divorced,69160,Comprehensive,10,1508,15,Truck,25805,1,13508,0.1,No,Yes
C0467,24,Female,Single,57950,Comprehensive,8,1309,14,Sedan,57849,0,0,0.0,No,No
C0468,74,Male,Married,65714,Collision,12,1552,0,Sedan,42834,0,0,0.0,No,No
C0469,53,Male,Married,70049,Comprehensive,2,890,16,Sedan,15027,0,0,0.0,No,No
C0470,62,Male,Married,67876,Comprehensive,13,1939,2,SUV,37925,1,3855,0.08,No,Yes
C0471,37,Female,Single,19852,Comprehensive,4,2432,18,Sedan,57327,2,876,0.5,No,Yes
C0472,18,Female,Single,38779,Liability,10,2290,19,SUV,27295,3,2351,0.3,No,Yes
C0473,25,Male,Married,66656,Comprehensive,8,1408,6,Sedan,47581,0,0,0.0,No,Yes
C0474,63,Male,Widowed,63993,Comprehensive,12,2473,10,SUV,33253,1,10958,0.08,No,Yes
C0475,33,Female,Married,44208,Liability,3,641,17,SUV,44811,0,0,0.0,No,Yes
C0476,31,Male,Single,74752,Comprehensive,12,1145,13,Sedan,12921,1,4709,0.08,No,Yes
C0477,29,Female,Single,54871,Liability,6,2179,15,Truck,51853,2,6349,0.33,No,Yes
C0478,68,Other,Married,77714,Comprehensive,12,1308,5,Motorcycle,22189,0,0,0.0,No,Yes
C0479,40,Male,Married,84200,Liability,2,1447,1,Sedan,30881,0,0,0.0,No,No
C0480,32,Female,Married,65566,Liability,8,2403,10,Truck,48154,0,0,0.0,No,No
C0481,45,Male,Married,71111,Collision,8,1864,10,Sedan,45003,0,0,0.0,No,No
C0482,51,Male,Single,47830,Collision,12,744,9,SUV,21887,1,19235,0.08,No,Yes
C0483,19,Female,Married,77844,Liability,13,1265,3,Sedan,29110,1,19929,0.08,No,Yes
C0484,49,Male,Married,64362,Comprehensive,1,1375,16,Truck,10183,0,0,0.0,No,No
C0485,40,Other,Single,54105,Liability,3,1411,9,Sedan,24023,0,0,0.0,No,No
C0486,39,Female,Married,35623,Comprehensive,14,1528,8,Truck,13957,1,11042,0.07,No,Yes
C0487,68,Male,Single,50291,Comprehensive,2,1419,12,Truck,21620,1,2147,0.5,No,Yes
C0488,42,Male,Single,37810,Liability,7,1438,10,Sedan,9491,2,19665,0.29,No,Yes
C0489,39,Male,Single,75229,Comprehensive,7,948,9,Sedan,47964,1,12347,0.14,No,Yes
C0490,39,Male,Single,84408,Liability,4,765,4,Truck,43728,2,8556,0.5,No,Yes
C0491,66,Male,Single,78325,Liability,12,2014,2,Sedan,39567,0,0,0.0,No,No
C0492,69,Male,Married,109720,Comprehensive,12,1762,3,Motorcycle,8387,1,15698,0.08,No,Yes
C0493,59,Male,Married,50791,Comprehensive,8,749,2,Motorcycle,21025,1,501,0.12,No,Yes
C0494,23,Female,Married,71931,Comprehensive,3,1454,9,SUV,58151,1,16560,0.33,No,Yes
C0495,32,Female,Single,36372,Comprehensive,14,1814,12,SUV,6446,1,15547,0.07,No,Yes
C0496,71,Female,Single,56054,Comprehensive,9,1042,4,Sedan,37899,3,14776,0.33,Yes,Yes
C0497,60,Male,Married,30453,Comprehensive,5,1131,12,Truck,44137,1,18988,0.2,No,Yes
C0498,54,Male,Single,71363,Comprehensive,14,1602,0,Sedan,43360,2,16371,0.14,No,Yes
C0499,50,Female,Single,52890,Comprehensive,13,1406,10,Sedan,31610,0,0,0.0,No,No
C0500,25,Female,Divorced,18908,Comprehensive,14,1020,2,Sedan,41981,1,9149,0.07,No,Yes
C0501,70,Male,Married,46299,Comprehensive,2,1973,16,Motorcycle,34309,3,7991,1.5,No,Yes
C0502,61,Female,Divorced,95862,Comprehensive,9,2079,18,Sedan,37630,1,5286,0.11,No,Yes
C0503,61,Female,Married,68208,Comprehensive,1,1383,12,Truck,35434,1,16445,1.0,No,Yes
C0504,22,Female,Single,75381,Comprehensive,11,1233,15,SUV,50394,1,9232,0.09,No,Yes
C0505,56,Male,Married,62510,Comprehensive,8,643,17,Sedan,39226,0,0,0.0,No,No
C0506,21,Female,Single,56368,Comprehensive,6,1643,19,SUV,10298,4,18704,0.67,Yes,Yes
C0507,23,Female,Married,60311,Comprehensive,12,1443,18,Sedan,23406,1,19270,0.08,No,Yes
C0508,62,Female,Single,64908,Collision,1,1064,5,Sedan,39716,1,3942,1.0,No,Yes
C0509,49,Female,Married,38066,Comprehensive,14,2100,6,Truck,27989,2,8620,0.14,No,Yes
C0510,69,Female,Single,75261,Collision,4,1699,14,Sedan,47580,1,13857,0.25,No,Yes
C0511,47,Female,Divorced,82436,Comprehensive,3,569,4,Sedan,50731,0,0,0.0,No,No
C0512,64,Male,Divorced,56068,Collision,7,2337,15,Sedan,17005,2,17259,0.29,No,Yes
C0513,52,Female,Married,49539,Comprehensive,7,1132,5,SUV,11861,0,0,0.0,No,No
C0514,72,Female,Married,45161,Collision,6,1388,2,Truck,45039,2,10228,0.33,No,Yes
C0515,57,Female,Married,95184,Liability,14,1726,11,Sedan,15353,1,17066,0.07,No,Yes
C0516,69,Male,Married,50954,Liability,10,1300,3,Sedan,45635,0,0,0.0,No,Yes
C0517,33,Male,Married,73066,Comprehensive,14,679,2,Sedan,20630,1,12434,0.07,No,Yes
C0518,30,Female,Married,56208,Collision,10,1092,15,Sedan,9718,3,3376,0.3,No,Yes
C0519,67,Female,Married,55127,Comprehensive,12,1066,15,SUV,41918,0,0,0.0,No,No
C0520,59,Female,Divorced,44705,Liability,8,1190,18,Sedan,21907,2,19743,0.25,No,Yes
C0521,47,Female,Married,40594,Comprehensive,7,2133,14,Truck,40249,0,0,0.0,No,No
C0522,36,Female,Married,74798,Comprehensive,4,1633,8,Motorcycle,9484,1,2322,0.25,No,Yes
C0523,34,Female,Married,40141,Comprehensive,7,1947,19,Truck,28194,1,15675,0.14,No,Yes
C0524,73,Female,Married,69250,Comprehensive,1,1164,1,Sedan,28886,1,15692,1.0,No,Yes
C0525,36,Female,Married,61811,Collision,3,2482,5,SUV,13537,3,3492,1.0,No,Yes
C0526,45,Female,Single,75052,Collision,2,2026,13,Truck,40080,0,0,0.0,No,No
C0527,72,Male,Married,47800,Liability,7,905,8,Sedan,28399,3,13511,0.43,Yes,Yes
C0528,43,Male,Widowed,81602,Comprehensive,9,1485,9,Truck,28655,0,0,0.0,No,Yes
C0529,54,Female,Married,57176,Comprehensive,5,1136,17,Truck,31274,0,0,0.0,No,No
C0530,43,Male,Married,111833,Comprehensive,9,1614,14,Sedan,37908,0,0,0.0,No,No
C0531,70,Male,Single,27716,Liability,12,1817,3,SUV,11892,0,0,0.0,No,No
C0532,40,Male,Married,108578,Comprehensive,13,1916,4,Sedan,45544,0,0,0.0,No,No
C0533,26,Male,Married,57472,Comprehensive,8,1560,5,Sedan,47081,2,14405,0.25,No,Yes
C0534,29,Male,Married,64456,Collision,1,1016,14,Truck,24267,0,0,0.0,No,No
C0535,70,Male,Single,47914,Collision,14,1349,19,Motorcycle,45396,3,18237,0.21,Yes,Yes
C0536,18,Female,Divorced,28622,Liability,11,2185,1,Motorcycle,51025,0,0,0.0,No,Yes
C0537,18,Female,Married,49432,Collision,2,2401,15,Sedan,52668,2,14997,1.0,No,Yes
C0538,64,Male,Single,52686,Comprehensive,6,1407,4,Motorcycle,36340,3,1927,0.5,No,Yes
C0539,51,Male,Single,63656,Comprehensive,5,815,3,Truck,37136,3,15570,0.6,Yes,Yes
C0540,49,Female,Single,82422,Comprehensive,11,1695,0,Truck,45229,0,0,0.0,No,No
C0541,71,Male,Married,63814,Comprehensive,7,1929,7,Motorcycle,46942,1,15476,0.14,No,Yes
C0542,65,Female,Single,64162,Comprehensive,9,1785,9,SUV,48404,0,0,0.0,No,No
C0543,42,Female,Single,67687,Comprehensive,14,2007,14,Sedan,41228,0,0,0.0,No,No
C0544,57,Female,Married,24901,Liability,4,526,1,Sedan,56736,0,0,0.0,No,No
C0545,62,Male,Single,26749,Comprehensive,8,2018,18,Sedan,58885,0,0,0.0,No,No
C0546,70,Female,Single,30060,Liability,4,554,11,SUV,31889,0,0,0.0,No,No
C0547,18,Male,Married,52534,Liability,3,2434,9,Sedan,14348,1,15325,0.33,No,Yes
C0548,33,Female,Married,22565,Comprehensive,12,2355,11,SUV,20637,0,0,0.0,No,No
C0549,56,Female,Married,46204,Comprehensive,2,748,19,Sedan,16224,2,19209,1.0,No,Yes
C0550,22,Male,Married,32635,Comprehensive,8,772,8,Motorcycle,51180,2,9597,0.25,No,Yes
C0551,39,Male,Married,69754,Liability,11,1782,7,Sedan,6307,3,1492,0.27,No,Yes
C0552,46,Male,Married,68753,Collision,8,2301,1,SUV,20636,0,0,0.0,No,No
C0553,72,Female,Single,53987,Comprehensive,11,690,6,SUV,17426,0,0,0.0,No,No
C0554,20,Male,Single,22000,Liability,12,1074,3,Sedan,20580,0,0,0.0,No,No
C0555,29,Female,Married,55257,Comprehensive,3,1356,18,SUV,50124,0,0,0.0,No,No
C0556,43,Male,Single,66572,Comprehensive,1,1969,7,SUV,7852,1,14619,1.0,No,Yes
C0557,33,Female,Married,76214,Liability,13,2376,12,SUV,56376,1,4512,0.08,No,Yes
C0558,68,Female,Married,95068,Comprehensive,6,2025,2,Truck,41212,0,0,0.0,No,No
C0559,54,Female,Single,82369,Collision,5,1115,4,Sedan,50600,2,3220,0.4,No,Yes
C0560,39,Female,Single,63295,Comprehensive,8,1916,19,Truck,52404,1,18674,0.12,No,Yes
C0561,74,Male,Single,54295,Liability,6,1931,7,Truck,55403,0,0,0.0,No,No
